genres,id,popularity,production_companies,runtime,vote_average,vote_count,title,collection
[37],217324,0.121225,[6],60.0,0.0,0.0,Trail Guide,
[37],377170,0.017679,[6194],56.0,0.0,0.0,Trailin' West,
"[10402, 37]",130098,0.021875,[6194],56.0,0.0,0.0,Treachery Rides the Range,
[35],53421,0.456385,[],23.0,4.8,5.0,Triple Trouble,
"[35, 18]",364810,0.021206,[],103.0,0.0,0.0,Bộ Ba Rắc Rối,
[35],85613,0.089309,[6],75.0,9.0,1.0,Kentucky Kernels,
[],110282,0.109945,[],91.0,8.0,2.0,A Way of Life,
"[12, 99]",341366,2.590546,[41577],96.0,7.4,12.0,Sherpa,
"[27, 53]",352372,2.503793,"[1360, 45754]",78.0,5.3,19.0,Darling,
"[35, 80, 18, 27]",39857,1.590232,[25708],96.0,6.7,20.0,八仙飯店之人肉叉燒飽,
"[18, 53, 80]",339994,6.049596,"[10039, 27497, 74472]",98.0,6.2,116.0,The Good Neighbor,
[18],194853,0.377094,"[8479, 93202, 93203]",80.0,5.0,1.0,Os Fuzis,
[],178032,0.154252,[],0.0,7.5,3.0,"Lúcio Flávio, o Passageiro da Agonia",
[],146904,0.072383,[],90.0,5.0,1.0,"Rio, Zona Norte",
[18],146075,0.192623,[93194],100.0,3.0,2.0,"Rio, 40 graus",
[18],86234,0.207397,"[13930, 76566]",112.0,4.0,2.0,O Amuleto de Ogum,
[],135335,0.095234,[],93.0,0.0,0.0,母を恋はずや,
"[35, 18, 10749]",19509,0.348432,[3628],100.0,0.0,0.0,All The Days Before Tomorrow,
[99],297421,0.088236,[],142.0,6.5,2.0,Des hommes et de la guerre,
"[9648, 53]",170194,6.24665,[18219],100.0,4.3,23.0,Riddle,
[18],153161,0.683506,[8411],82.0,5.7,3.0,Young Dr. Kildare,
[18],153165,0.078571,[8411],77.0,6.0,1.0,Dr. Kildare's Strange Case,
[18],85540,0.285855,[8411],79.0,6.5,1.0,Dr. Kildare Goes Home,
[18],153169,0.213993,[8411],92.0,4.5,2.0,Dr. Kildare's Victory,
"[18, 10751]",336121,3.24433,[75358],100.0,5.4,16.0,Girl on the Edge,
"[35, 18]",80094,0.00022,"[1931, 6720, 57005]",100.0,5.0,1.0,Hra o jablko,
"[18, 36, 10752]",335578,8.121072,[17516],100.0,7.8,283.0,Under sandet,
[18],342165,1.714795,[17697],108.0,7.5,16.0,Too Late,
"[18, 10749]",117483,1.181015,[],118.0,7.4,4.0,Panny z Wilka,
"[10770, 53]",392418,0.877195,[6679],84.0,4.0,2.0,The Cheerleader Murders,
[35],197175,0.871091,"[2277, 4497]",84.0,6.7,3.0,Rio das Mortes,
[99],355230,0.154899,[],190.0,8.5,2.0,In Jackson Heights,
[99],332739,0.022031,[],76.0,0.0,0.0,In Transit,
[99],317954,1.043523,[],96.0,5.7,13.0,City of Gold,
"[28, 10769]",107641,0.662763,[9255],146.0,8.5,2.0,鬼龍院花子の生涯,
[18],122270,0.085174,"[4497, 7025]",90.0,8.0,2.0,Die Niklashauser Fart,
[18],3102,0.602554,[],120.0,3.3,3.0,Мой сводный брат Франкенштейн,
"[18, 36, 10749]",62729,0.189647,[],110.0,4.5,5.0,Дневник его жены,
[],193899,0.048265,[],15.0,5.0,1.0,The Burglar’s Dilemma,
[],128671,0.271328,[],16.0,5.5,4.0,The New York Hat,
[18],191068,0.172089,[21555],12.0,6.0,3.0,The Painted Lady,
[],190883,0.07602,[],18.0,6.0,2.0,The Miser's Heart,
[],191427,0.107083,[],17.0,4.3,3.0,The House of Darkness,
[],116857,0.212974,[],17.0,6.3,6.0,Death's Marathon,
"[28, 37]",125673,0.196528,[21555],29.0,6.0,2.0,The Battle at Elderbush Gulch,
[18],261684,0.122658,[8411],77.0,3.5,2.0,This Side of Heaven,
"[35, 18]",126418,0.001988,[8411],87.0,0.0,0.0,Should Ladies Behave,
[18],230284,0.625556,[6],72.0,10.0,1.0,One Man's Journey,
[18],184824,0.882129,[6],80.0,0.0,0.0,Sweepings,
[18],182899,0.078521,[8411],72.0,7.0,1.0,The Voice of Bugle Ann,
"[35, 37]",183827,0.136618,[8411],70.0,0.0,0.0,The Bad Man,
"[18, 80]",335498,0.001694,[6194],80.0,0.0,0.0,The Penalty,
[],255733,0.58612,[9330],57.0,0.0,0.0,Our Mr. Sun,
[],101715,0.061341,[],77.0,9.5,1.0,Unguarded,
[18],112558,0.460636,[47685],84.0,5.0,1.0,The Young Stranger,
"[10749, 18]",356090,0.455394,[],84.0,7.5,4.0,2 Nights Till Morning,
"[18, 10770]",290188,1.328486,"[6679, 59709]",86.0,4.4,10.0,The Brittany Murphy Story,
"[36, 18]",87992,0.076474,[6159],126.0,3.5,2.0,Där vi en gång gått,
[18],54440,0.000308,[4],104.0,7.3,2.0,The Education of Sonny Carson,
"[27, 35, 53]",340187,2.018219,"[18609, 73376]",95.0,3.8,13.0,Uncaged,
[99],328594,0.522941,[],90.0,7.4,14.0,The Birth of Saké,
"[80, 53, 28, 27]",298032,7.862361,[35610],79.0,4.5,23.0,VANish,
[18],96767,0.00022,"[66961, 87880]",92.0,9.0,1.0,Mrs. 'Arris Goes to Paris,
[],169496,0.03649,[],66.0,7.0,1.0,Kitchen,
"[53, 27, 9648]",347097,1.009579,[87143],90.0,5.4,12.0,Observance,
"[18, 10749]",47851,1.674575,"[5120, 13464, 13465]",103.0,4.6,7.0,Пять вечеров,
[99],333356,0.590079,[],90.0,6.3,8.0,What Our Fathers Did: A Nazi Legacy,
"[99, 10402]",324320,0.214932,[],87.0,6.9,4.0,Theory of Obscurity: A Film About the Residents,
"[18, 10752]",71336,0.304732,"[5120, 84006]",110.0,6.4,7.0,Комиссар,
[16],23154,1.383098,"[5887, 53787]",46.0,7.2,14.0,劇場版「空の境界」第四章 伽藍の洞,23240
"[16, 878]",212156,1.580626,"[5887, 53787]",88.0,7.2,12.0,劇場版「空の境界」未来福音,23240
[18],100288,0.174121,[],93.0,4.5,1.0,Il sole nero,
[],168976,0.121702,[],96.0,0.0,0.0,Dotkniecie reki,
[35],29009,0.645877,[4887],106.0,6.3,8.0,O Coronel e o Lobisomem,
"[18, 28, 12]",23854,0.658448,"[8439, 13969, 49710]",90.0,5.4,11.0,Besouro,
"[27, 35]",62132,2.056523,"[12360, 44717]",88.0,5.3,26.0,Blood Diner,
"[18, 27, 53]",75537,0.087492,[],0.0,1.5,2.0,Son of Sam,
"[18, 53, 878]",333123,0.206222,[],101.0,3.8,4.0,Jackrabbit,
"[27, 878]",39899,5.409525,"[3952, 6205, 15932]",93.0,5.8,29.0,Turkey Shoot,
[35],3941,0.411367,[441],72.0,8.0,3.0,Blondie Goes Latin,177062
[18],297063,0.026497,[],0.0,0.0,0.0,Svens Geheimnis,
"[28, 18, 53]",377985,5.127876,[2343],142.0,6.2,73.0,Fan,
"[35, 37]",1659,0.676005,[],89.0,6.3,12.0,Texas - Doc Snyder hält die Welt in Atem,
"[35, 80]",1652,1.931299,[191],92.0,6.5,16.0,00 Schneider - Jagd auf Nihil Baxter,265709
[35],1655,0.423345,[],97.0,7.0,8.0,Praxis Dr. Hasenbein,
"[10751, 14, 35]",38243,0.432522,[],91.0,6.7,3.0,Fatty Finn,
"[35, 18]",279090,0.039214,[],,7.0,1.0,"Ich Chef, Du Turnschuh",
"[35, 18]",348025,3.052225,"[189, 16259]",113.0,5.0,26.0,Belles Familles,
"[18, 10749, 10769]",56948,0.25362,[],100.0,5.8,6.0,Máncora,
[18],353326,8.445423,"[4135, 6455, 50079, 80468, 80469]",108.0,7.2,314.0,The Man Who Knew Infinity,
"[80, 18]",361841,0.519263,[39407],97.0,8.0,4.0,Tjuvheder,
[35],24450,1.079616,[],99.0,4.1,12.0,Pretty Ugly People,
"[18, 35, 878]",318054,0.602784,[],80.0,6.3,8.0,No Men Beyond This Point,
"[18, 9648, 10749, 53]",366901,3.668802,"[15073, 67263, 67264]",113.0,4.7,16.0,Despite the Falling Snow,
"[16, 35, 10751]",161143,11.463062,[521],22.0,5.9,39.0,Madly Madagascar,
"[35, 10751, 16]",85693,1.012941,[521],5.0,5.9,13.0,Hammy's Boomerang Adventure,
[16],118251,0.939069,[521],8.0,5.8,10.0,First Flight,
[35],385750,0.702758,"[65191, 68937, 77022]",88.0,5.5,2.0,Folk Hero & Funny Guy,
"[10749, 35, 18]",385738,0.736258,[],89.0,7.3,3.0,Dreamland,
[35],305342,1.807007,"[39077, 54602]",87.0,7.7,6.0,Dean,
"[18, 35]",333092,0.333745,[],81.0,0.0,0.0,Come Down Molly,
"[99, 10769]",58032,0.001192,[],68.0,0.0,0.0,Dial H-I-S-T-O-R-Y,
[99],77786,0.012315,"[201, 16110, 80454]",121.0,0.0,0.0,Das Netz,
"[35, 878]",102039,0.107888,[],114.0,8.0,2.0,Mock Up on Mu,
"[35, 99]",19459,0.107164,[20268],48.0,5.0,1.0,Tribulation 99: Alien Anomalies Under America,
[35],9657,2.010996,"[4606, 29165, 74683]",85.0,6.4,23.0,Otto - Der Film,232403
[35],9252,0.000844,"[4606, 29165, 74683]",82.0,4.5,11.0,Otto - Der Neue Film,232403
[35],9379,0.062538,"[29165, 74683]",92.0,5.0,14.0,Otto - Der Außerfriesische,232403
[18],36137,0.16225,[],87.0,7.5,4.0,Nordsee ist Mordsee,
[18],345874,1.922711,"[2382, 8536]",94.0,6.4,15.0,Stealing Cars,
"[35, 18]",165463,1.706527,"[36748, 60759]",93.0,6.0,16.0,Svećenikova djeca,
[27],56429,0.003921,[1950],85.0,3.3,3.0,Up from the Depths,
[],239091,0.019608,[],66.0,0.0,0.0,Forbidden Island,
[28],45232,1.044354,[1950],89.0,5.8,6.0,Eat My Dust,
"[28, 14]",7237,0.341603,[78412],79.0,2.5,2.0,Wizards of the Lost Kingdom II,
"[28, 35, 10749]",62880,0.053047,[1950],87.0,7.0,1.0,Smokey Bites the Dust,
"[18, 10749]",332283,3.328261,"[5122, 7310, 34886, 45015]",0.0,0.0,1.0,Mary Shelley,
"[18, 80, 10769]",103073,0.412037,[],123.0,6.7,5.0,अर्ध सत्य,
"[27, 53]",58792,0.850359,[],88.0,3.0,13.0,BreadCrumbs,
[18],375572,4.929165,"[2441, 2683]",119.0,7.7,187.0,Veloce come il vento,
"[10769, 9648, 10749]",51393,0.974446,[868],135.0,5.8,12.0,백야행 - 하얀 어둠 속을 걷다,
"[878, 37]",102444,0.298078,[],96.0,6.0,1.0,Welcome to Blood City,
[18],114394,0.495813,[],92.0,4.0,2.0,The Lonely Lady,
[],168616,0.229608,[],13.0,5.7,5.0,Tumult,
"[28, 878, 16, 18]",37048,1.838247,[3153],123.0,6.6,10.0,劇場版 機動戦士ガンダム00 -A wakening of the Trailblazer-,
"[28, 16, 10749]",60964,1.032299,"[1077, 2869, 30293, 30294]",115.0,5.8,3.0,劇場版 マクロスF 恋離飛翼 ～サヨナラノツバサ～,97462
[53],303858,11.953822,"[559, 3045, 22695, 34034, 54454]",98.0,6.5,1096.0,Money Monster,
[18],106729,0.151357,[18066],100.0,0.0,0.0,Natural Enemies,
"[9648, 16]",47747,0.897662,"[5887, 53787]",33.0,6.3,5.0,劇場版「空の境界」終章 空の境界,23240
"[10749, 28, 35]",363354,0.951997,[1393],120.0,0.0,0.0,図書館戦争 THE LAST MISSION,393328
"[35, 18]",229113,1.119661,"[882, 3341, 5896]",135.0,6.3,8.0,清須会議,
[18],138827,0.533016,"[3659, 5073]",270.0,7.3,6.0,贖罪,
"[27, 878]",28452,1.770523,[4809],89.0,4.9,31.0,"Slugs, muerte viscosa",
"[18, 10749, 53]",34036,1.293476,[],107.0,4.8,8.0,Imagining Argentina,
[35],82394,1.185614,[2159],73.0,6.1,17.0,Swiss Miss,
"[10749, 35, 18]",16916,2.789697,[7100],100.0,6.2,18.0,Un novio para mi mujer,
"[14, 35, 10751]",322240,10.000208,"[6896, 55244]",87.0,5.5,289.0,Nine Lives,
"[27, 53]",84907,2.263493,[8516],95.0,3.7,40.0,Playback,
"[18, 35, 10749, 10769]",98959,0.092138,"[10031, 91641]",95.0,6.0,2.0,El juego de la verdad,
"[10402, 16]",51298,1.043798,[3202],54.0,7.1,6.0,Disney's Very Merry Christmas Sing Along Songs,
"[10749, 35]",83266,0.764109,[],105.0,7.2,5.0,"No sos vos, soy yo",
[35],38995,0.193364,[],124.0,4.8,5.0,Café solo o con ellas,
[],343042,0.000813,[],0.0,0.0,0.0,Baraka à Beyrouth,
"[18, 27, 9648, 53, 10770]",206630,0.35504,[537],74.0,7.7,3.0,"Scream, Pretty Peggy",
"[53, 10770]",202637,,[26727],74.0,0.0,0.0,A Cry in the Wilderness,
"[10402, 878, 10770]",39704,1.431692,"[1353, 36207]",96.0,4.4,16.0,KISS Meets the Phantom of the Park,
"[16, 35]",89458,0.596529,[],100.0,6.0,5.0,Kureyon Shin-chan ankoku tamatama daitsuiseki,117354
[],145689,0.167895,[],90.0,7.0,2.0,Atlantic Records: The House That Ahmet Built,
"[28, 35]",50025,0.95907,[],98.0,6.3,3.0,Kolpaçino,474013
"[35, 18]",356298,8.067119,"[3916, 61901]",90.0,6.4,161.0,Don't Think Twice,
[35],326423,8.468401,"[12, 2780, 5899]",112.0,6.2,171.0,Barbershop: The Next Cut,176097
"[18, 80]",362478,3.041072,[64784],110.0,7.1,29.0,The Preppie Connection,
"[18, 10749]",330483,8.28378,"[1632, 49825]",111.0,6.7,527.0,The Choice,
[53],205588,8.569996,"[694, 9349, 20664, 28275, 36615, 58773]",108.0,6.0,162.0,Our Kind of Traitor,
[],357125,0.154234,[],468.0,6.8,4.0,The Sixties,
"[53, 27]",44698,1.06686,[92554],89.0,5.9,10.0,The Evil,
"[28, 80, 18]",99846,0.334056,"[1950, 80717]",96.0,0.0,0.0,Moonshine County Express,
[28],31124,0.211993,"[15143, 15144]",89.0,1.0,6.0,Five the Hard Way,
"[18, 80]",28757,0.32959,[56615],88.0,5.0,1.0,The Swinging Barmaids,
"[35, 18]",378483,2.59425,"[5827, 6605, 8943, 19246, 63059]",104.0,6.1,10.0,Suntan,
"[18, 10769]",158947,0.363671,[51411],90.0,6.0,4.0,Môj pes Killer,
[],391899,0.178533,[],80.0,6.5,4.0,Hannibal Buress: Hannibal Takes Edinburgh,
"[12, 16, 35, 10751]",127380,14.477677,"[2, 3, 88016]",97.0,6.8,4333.0,Finding Dory,137697
[27],35759,1.096116,[],84.0,6.2,14.0,My Super Psycho Sweet 16,
[],53999,0.694531,[],0.0,6.1,10.0,My Super Psycho Sweet 16: Part 2,
[],140652,0.922344,[],84.0,5.5,11.0,My Super Psycho Sweet 16: Part 3,
"[10749, 35, 18]",320639,1.373247,[],93.0,4.9,10.0,All About E,
[],220515,0.002696,[],,0.0,0.0,Queenie in Love,
[99],142611,0.902847,"[29736, 63583, 83640]",88.0,8.7,9.0,"Houston, We Have a Problem!",
"[10402, 99]",113347,0.09111,[],84.0,8.0,2.0,A Drummer's Dream,
[35],323676,7.533146,[33],91.0,5.5,441.0,The Boss,
[],99513,0.101402,[],119.0,6.5,2.0,줄탁동시,
"[35, 18]",381341,6.984664,[19916],97.0,7.8,803.0,Perfetti sconosciuti,
[],384254,0.001177,[],0.0,0.0,0.0,The Cockroach That Ate Cincinnati,
"[18, 28]",79594,0.001429,[21978],0.0,6.5,2.0,Шестой,
[28],333669,12.119295,"[694, 3823, 5358, 7460, 10039, 20664, 58773]",92.0,6.0,378.0,Bastille Day,
"[35, 18, 10749]",387252,0.756886,[14294],136.0,7.9,6.0,காதலும் கடந்து போகும்,
"[35, 28]",137400,1.091711,[],142.0,6.6,8.0,痞子英雄：全面開戰,463398
[],381298,0.776447,"[3726, 72809]",127.0,5.5,5.0,Ghayal Once Again,
"[10749, 35]",362682,1.207719,[64858],104.0,6.8,22.0,夏洛特烦恼,
"[27, 35]",325186,0.581794,[59005],96.0,3.4,8.0,Smothered,
"[10752, 28, 18, 36, 53]",316152,10.223582,"[1163, 50481, 50482]",139.0,6.6,439.0,Free State of Jones,
"[10751, 16]",153518,11.171927,"[5, 18642, 30692, 50848, 91920]",97.0,5.9,1048.0,The Angry Birds Movie,
"[18, 878]",358644,1.897133,"[79960, 79961, 79962]",85.0,5.6,20.0,Embers,
[27],297186,0.274385,[13845],104.0,7.4,5.0,劇場版 零〜ゼロ〜,
[27],344593,1.372693,"[7310, 18078, 59485]",85.0,3.8,11.0,Cherry Tree,
"[10749, 99, 18]",306598,0.444564,[78686],86.0,6.0,6.0,"님아, 그 강을 건너지 마오",
[99],316883,0.304429,[],120.0,4.9,7.0,Above and Below,
"[35, 18, 10749]",15088,10.975587,[8411],90.0,5.6,33.0,The Cutting Edge 3: Chasing the Dream,110179
[99],357313,0.127019,[],86.0,0.0,0.0,Frank and the Wondercat,
[],384237,0.040155,[],43.0,0.0,0.0,Lamerica,
[27],21343,0.728179,[],88.0,4.8,4.0,Reverb,
[99],373072,7.418452,"[72060, 72061, 72062]",92.0,7.3,94.0,Tickled,
"[12, 10751, 10749]",20898,1.202725,[3681],84.0,5.4,4.0,Volshebnaya Lampa Aladdina,
"[12, 14, 10751]",71103,0.805339,[10845],86.0,6.1,7.0,Starik Khottabych,
[99],76102,0.102862,[],57.0,7.7,3.0,N Is a Number: A Portrait of Paul Erdös,
"[18, 35]",327536,1.362149,[5897],119.0,7.6,8.0,バクマン。,
"[18, 53, 27]",364088,0.473876,"[65594, 86057]",98.0,5.7,3.0,Decay,
"[18, 35, 16]",86517,0.576007,[63349],23.0,8.6,15.0,It's Such a Beautiful Day,
"[18, 10749]",40080,5.749906,[2230],90.0,5.4,27.0,The Cutting Edge: Fire & Ice,110179
"[28, 35, 27]",76164,0.665687,[16409],91.0,3.3,9.0,Bong of the Dead,
[27],4457,3.371289,[6082],95.0,5.4,19.0,La casa 4,123289
[],122466,1.486743,[10219],90.0,4.1,6.0,Sick Boy,
"[35, 18]",390777,3.373043,[29060],86.0,6.3,30.0,Ordinary World,
"[28, 878]",376292,1.400155,[],90.0,5.0,34.0,Paradox,
[18],12696,0.002499,[],93.0,0.0,0.0,Hierankl,
[10749],391578,0.27931,[],106.0,5.0,1.0,纽约纽约,
"[35, 10749]",392985,0.406886,[6159],0.0,7.3,3.0,Onnenonkija,
"[35, 10749]",168055,6.579812,[7086],96.0,5.9,143.0,Amour & turbulences,
"[10749, 35]",60809,4.366954,[9336],103.0,6.9,52.0,Groupies bleiben nicht zum Frühstück,
"[28, 80, 18, 53]",332411,6.2319,"[2373, 3084, 73316, 76777]",92.0,4.5,180.0,I Am Wrath,
[99],57130,0.516589,[],39.0,4.0,2.0,One Survivor Remembers,
[35],22892,0.647234,[],14.0,5.9,9.0,Laughing Gas,
[35],52279,0.646004,[22520],21.0,7.1,7.0,The Dentist,
[35],17174,2.39926,[],98.0,4.0,8.0,The Neighbor,
[18],127776,0.091664,[45986],102.0,5.0,1.0,Because They're Young,
[99],320586,0.988652,"[5443, 66042]",105.0,6.0,10.0,Brand: A Second Coming,
"[28, 80, 53]",384737,11.548303,"[6666, 23735, 73685, 76991, 85885]",99.0,5.1,95.0,Precious Cargo,
[35],94170,0.976647,"[60, 14069]",107.0,4.5,2.0,Eight on the Lam,
[18],156326,0.26468,"[4903, 7448]",104.0,6.0,3.0,L'opéra de quat'sous,
"[35, 27]",53050,0.558394,[4820],65.0,4.4,8.0,Ghost of Dragstrip Hollow,
[35],60961,0.777895,[],0.0,4.3,2.0,Held Up,
"[27, 53, 18]",131673,2.271475,[],81.0,4.4,10.0,It's in the Blood,
[18],234868,0.400818,[2650],99.0,6.3,2.0,The Shiralee,
"[28, 12, 18]",41368,0.453867,"[554, 9195]",97.0,6.2,6.0,The Rescue,
"[28, 12]",76081,0.391716,"[1828, 9266]",90.0,4.0,3.0,Tarzan and the Valley of Gold,360346
"[18, 10770]",143335,0.017521,[],75.0,7.0,1.0,The Gathering Storm,
[35],25603,0.313534,[4401],77.0,6.2,6.0,Russell Howard Live: Dingledodies,
[35],79137,0.150373,[],0.0,5.8,4.0,Russell Howard: Right Here Right Now,
[35],23270,0.524643,[4316],102.0,6.5,6.0,Russell Howard: Live,
"[18, 36, 53]",347938,5.791978,"[1957, 11461]",432.0,8.0,213.0,11.22.63,
[35],26691,8.72912,"[83, 7799, 8953, 19159]",90.0,6.0,198.0,Neuilly sa Mère !,
"[28, 53]",69150,0.209517,[9266],91.0,6.0,3.0,Chrome and Hot Leather,
[80],83295,0.001736,[],88.0,3.8,5.0,The Black Gestapo,
[18],391997,0.605085,[],30.0,0.0,0.0,A Body to Die For: The Aaron Henry Story,
[],153423,0.146178,[],91.0,8.0,2.0,Motel Seoninjang,
[99],114384,0.000809,[],120.0,7.0,1.0,Adjustment and Work,
[],176321,0.036539,[49273],66.0,5.0,1.0,Sylvester,
"[28, 10749, 53]",23767,1.430582,"[7143, 44166]",130.0,6.5,16.0,Billa,122489
"[28, 53, 18]",188540,0.882864,[16943],157.0,6.0,8.0,Arrambam,
"[10749, 53, 18, 28]",300983,0.86433,[42694],176.0,6.6,14.0,என்னை அறிந்தால்,
"[28, 53]",76788,1.145752,"[7135, 7143, 7990]",149.0,5.6,14.0,மங்காத்தா,
"[28, 10751]",362150,0.429767,[42694],156.0,5.9,10.0,வேதாளம்,
"[10749, 53, 28]",280165,0.940349,[5907],159.0,7.8,21.0,தனி ஒருவன்,
"[878, 35]",330418,0.326862,"[12630, 14294]",146.0,7.4,7.0,இன்று நேற்று நாளை,
"[10749, 80, 18, 53, 35]",330399,0.351634,"[12154, 50921, 50922]",135.0,6.7,3.0,Rajathandhiram,
"[28, 35, 18, 10749]",320910,0.761788,"[12466, 35124]",140.0,6.5,11.0,நானும் ரௌடிதான்,
"[80, 53]",394374,3.874533,"[5623, 6639, 10824, 45190, 84812]",120.0,6.7,68.0,Al final del túnel,
"[27, 53]",82999,0.858068,[8321],90.0,6.5,11.0,Penumbra,
"[28, 80, 53]",363178,1.215211,"[11946, 77110]",127.0,6.8,10.0,தூங்கா வனம்,
"[28, 35, 10749]",247504,1.915168,[24240],161.0,5.8,11.0,வீரம்,
"[18, 10751]",63964,0.477893,[],162.0,6.7,8.0,தெய்வத்திருமகள்,
[99],129682,0.00273,[],132.0,5.0,1.0,Blind,
[18],79354,0.299933,[],160.0,6.5,5.0,எங்கேயும் எப்போதும்,
"[18, 10751]",223365,0.247816,[16413],150.0,7.3,5.0,அஞ்சலி,
[10749],69428,0.509127,[],157.0,6.0,6.0,Vaali,
"[28, 80]",69417,0.45621,[11831],157.0,6.7,5.0,Villan,
"[28, 18, 10749]",69401,0.349478,[80492],157.0,5.3,5.0,தீணா,
"[18, 28, 80, 10769]",69399,0.233572,[11831],157.0,5.9,6.0,Citizen,
[],69427,0.493342,[],157.0,6.6,4.0,Amarkalam,
"[18, 10749]",69404,0.284847,[],157.0,7.5,2.0,முகவரி,
"[28, 10749]",69422,0.370114,[],157.0,6.0,2.0,ஆசை,
[10749],69423,0.071908,[24239],157.0,7.0,2.0,காதல் கோட்டை,
[99],114426,0.005625,[],164.0,0.0,0.0,Deaf,
[99],114405,,[],126.0,0.0,0.0,Multi-Handicapped,
"[35, 36, 10769, 10752]",113332,0.225624,[4087],91.0,5.5,3.0,Il giorno più corto,188577
[18],174925,0.17124,[13400],60.0,0.0,0.0,Old Wives for New,
[18],117024,0.148361,[],86.0,6.0,2.0,The Whispering Chorus,
"[35, 18]",51059,0.403144,[],100.0,4.5,3.0,"Palo Alto, CA",
"[18, 10769]",101766,0.791424,[],121.0,7.3,4.0,맨발의 꿈,
"[35, 18]",35010,1.95315,[7036],102.0,7.3,15.0,슈퍼맨이었던 사나이,
"[28, 35, 10769]",38983,0.275271,[],111.0,6.8,4.0,주유소 습격사건 2,
[18],266540,0.046076,[],126.0,5.5,1.0,Broken Side of Time,
[18],266102,1.538705,"[5056, 9987, 21460, 32201, 75564]",98.0,6.5,18.0,Desert Dancer,
"[35, 10749, 18]",13521,0.497614,[],105.0,4.3,2.0,Charlie Ve'hetzi,
[35],13520,0.833597,[76346],95.0,7.7,7.0,Hagiga B'Snuker,
"[18, 28]",123182,1.084028,[26468],110.0,6.0,3.0,Coastlines,
[28],41628,0.004469,[],90.0,0.0,0.0,Max Havoc: Curse Of The Dragon,
"[99, 10402]",244449,0.041032,[10473],29.0,6.0,1.0,Flamenco at 5:15,
[35],353069,8.309565,"[16313, 20788, 49152, 50491, 50492, 60016, 92143, 92144]",118.0,5.8,391.0,Mother's Day,
[18],109453,5.012065,"[6353, 57021]",90.0,5.1,34.0,Mothers and Daughters,
"[18, 9648, 53]",311667,11.139734,[41551],113.0,6.1,115.0,Manhattan Night,
"[878, 53]",7456,1.574594,[2247],105.0,6.1,25.0,Die Wolke,
[18],50451,0.597776,"[2015, 5996]",84.0,7.3,6.0,Micro Men,
"[12, 28, 53]",364324,1.934762,"[2270, 61239]",115.0,5.2,14.0,九层妖塔,
"[10751, 18, 35]",72753,0.920318,[],103.0,5.0,10.0,Alley Cats Strike,
"[35, 18]",124108,0.609379,[3213],78.0,5.1,8.0,Gotta Kick It Up,
[18],17137,0.634161,[],92.0,5.6,4.0,What We Do Is Secret,
"[16, 18, 28, 53, 10769]",51106,0.468714,"[5844, 8182, 13398, 59118]",92.0,5.4,4.0,Taiho Shichauzo,
"[14, 16, 878, 10769]",34194,0.410598,[4690],60.0,6.5,3.0,天地無用!真夏のイブ,199141
[37],343972,0.049843,[441],55.0,0.0,0.0,Pecos River,402457
"[18, 53]",302401,14.384554,"[1205, 11802, 51570]",134.0,7.0,1285.0,Snowden,
"[53, 28, 16, 878, 12]",21769,3.125124,[7776],90.0,6.4,14.0,アミテージ・ザ・サード DUAL-MATRIX,182371
"[80, 18]",72823,1.246358,[3458],75.0,5.0,1.0,The Miami Story,
"[12, 16, 35, 14]",125513,0.143157,[5542],30.0,4.5,2.0,スレイヤーズぷれみあむ,145553
"[18, 80]",92728,0.203781,[3458],77.0,3.0,1.0,Teen-Age Crime Wave,
"[28, 12, 16]",155765,0.400981,"[3234, 6452]",95.0,7.5,3.0,幻想魔伝 最遊記 Requiem 選ばれざる者への鎮魂歌,
"[28, 16]",28697,0.345017,"[3544, 12078, 15309, 74838]",95.0,5.2,7.0,餓狼伝説 THE MOTION PICTURE,207415
"[16, 28, 878]",42073,0.281112,[],81.0,5.5,2.0,Gundress,
"[28, 16, 14, 878]",31034,0.371865,"[9068, 12835]",78.0,6.0,2.0,Crystania no densetsu,
"[12, 16, 35, 14]",125521,1.268018,[5542],60.0,3.6,4.0,スレイヤーズＲＥＴＵＲＮ,145553
[],82386,0.482893,[],35.0,7.0,3.0,らんま1/2 超無差別決戦! 乱馬チームVS伝説の鳳凰,165743
[],36613,0.624579,[],87.0,8.0,1.0,機動戦艦ナデシコ -The prince of darkness-,
"[16, 27]",68922,0.103139,[39020],49.0,4.5,2.0,修羅之介斬魔劍 死鎌紋の男,
"[12, 16, 35, 14]",125510,0.232553,[5542],61.0,4.0,4.0,スレイヤーズ ぐれえと,145553
"[16, 12, 35, 14]",41365,0.310286,"[1194, 3034, 5542, 5844]",64.0,5.0,3.0,スレイヤーズごぅじゃす,145553
"[14, 16, 35, 12]",35105,0.953583,[5542],63.0,5.1,6.0,スレイヤーズ,145553
"[16, 18, 14]",14829,0.407319,[],95.0,4.3,2.0,Tenchi Muyô! In Love 2: Haruka naru omoi,199141
"[14, 16]",39690,0.0796,[12657],54.0,9.0,1.0,風の大陸,
"[16, 35]",34935,1.312999,[],95.0,5.3,5.0,天地無用! IN LOVE,199141
"[14, 16, 878, 10769, 28, 12]",25843,1.035921,[],90.0,6.2,6.0,Karas: The Prophecy,201689
"[16, 878]",48405,0.081801,[],55.0,6.5,1.0,Zone of the Enders: 2167 Idolo,
"[878, 16, 28, 10752]",277098,0.004729,[1077],185.0,0.0,0.0,Sentou Yousei Yukikaze,
